Year,uYear,Continent_ID,CountryID,CustomerID,SpeciesID,SpeciesGroup,U1Code,U1TypeID,CatID,CurrencyID,OrderNumber,RowNumber,CreateDate,DestDate,SellerID,AgentID,Total(Ton),Qunt
שנה,שנת ייצור,אזור,מדינה,לקוח,קוד זן,קבוצת זן,שימוש (סוג מוצר),סוג שימוש,"מק""ט",מטבע,מספר הזמנה,שורה,ת.יצירת שורה,ת.נדרש,קוד משווק,קוד סוכן,כמות בטון,
2012,2017,1,33,712301000,48,2,12,1,431415162,2,38849,1,18/06/2012,14/07/2012,R17,712430900,22.0,48.40
2012,2017,1,33,712301003,41,2,46,1,46162518,2,37511,1,15/12/2011,10/03/2012,R17,712849800,16.8,36.89
2012,2017,1,33,712301003,41,2,46,1,46162518,2,37511,2,15/12/2011,07/07/2012,R17,712849800,9.5,20.81
2012,2017,1,33,712301003,41,2,092,4,49099503,22,38070,1,01/03/2012,10/03/2012,R17,712849800,0.4,0.79
2012,2017,1,33,712301003,41,2,092,4,49099503,22,38070,2,01/03/2012,10/03/2012,R17,712849800,0.4,0.79
2012,2017,1,33,712301004,20,1,20,2,123315722,2,37258,2,06/11/2011,19/05/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,20,1,20,2,123315722,2,37258,3,06/11/2011,02/06/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,20,1,20,2,123315722,2,37258,4,06/11/2011,07/07/2012,R17,712430900,14.0,30.80
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,2,18/04/2012,07/07/2012,R17,712430900,10.0,22.00
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,3,18/04/2012,11/08/2012,R17,712430900,48.0,105.60
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,4,18/04/2012,08/09/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,5,18/04/2012,06/10/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,6,18/04/2012,10/11/2012,R17,712430900,48.0,105.60
2012,2017,1,33,712301004,21,1,20,2,120315722,2,38440,7,18/04/2012,15/12/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,41,2,20,2,420315722,2,34787,5,09/11/2010,04/02/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,41,2,20,2,420315722,2,34787,6,09/11/2010,25/02/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,41,2,20,2,420315722,2,37256,1,06/11/2011,14/07/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,41,2,20,2,420315722,2,37256,2,06/11/2011,01/09/2012,R17,712430900,24.0,52.80
2012,2017,1,33,712301004,41,2,20,2,420315722,2,39709,1,12/11/2012,01/12/2012,R17,712430900,48.0,105.60
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,4,06/11/2011,07/01/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,5,06/11/2011,14/01/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,6,06/11/2011,28/01/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,7,06/11/2011,11/02/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,8,06/11/2011,04/02/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,9,06/11/2011,25/02/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,10,06/11/2011,10/03/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,11,06/11/2011,17/03/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,12,06/11/2011,24/03/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,13,06/11/2011,07/04/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,14,06/11/2011,14/04/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,15,06/11/2011,28/04/2012,R17,712430900,120.0,264.00
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,16,06/11/2011,12/05/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,17,06/11/2011,19/05/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,18,06/11/2011,26/05/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,19,06/11/2011,09/06/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,20,06/11/2011,02/06/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,21,06/11/2011,23/06/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,22,06/11/2011,07/07/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,23,06/11/2011,14/07/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,24,06/11/2011,28/07/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,25,06/11/2011,11/08/2012,R17,712430900,120.0,264.00
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,26,06/11/2011,04/08/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,27,06/11/2011,25/08/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,28,06/11/2011,08/09/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,29,06/11/2011,15/09/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,30,06/11/2011,29/09/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,31,06/11/2011,06/10/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,32,06/11/2011,13/10/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,33,06/11/2011,27/10/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,34,06/11/2011,10/11/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,35,06/11/2011,17/11/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,36,06/11/2011,24/11/2012,R17,712430900,96.0,211.20
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,39,06/11/2011,01/12/2012,R17,712430900,104.0,228.80
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,40,06/11/2011,19/05/2012,R17,712430900,72.0,158.40
2012,2017,1,33,712301004,48,2,20,2,423217222,2,37257,41,06/11/2011,01/12/2012,R17,712430900,0.0,0.00
2012,2017,1,33,712304200,48,2,20,2,423815722,2,38564,1,09/05/2012,19/05/2012,R17,712430900,23.2,51.04
2012,2017,1,33,712305300,2,1,103,5,32423410,2,36760,3,14/08/2011,07/01/2012,R17,          ,9.0,19.88
2012,2017,1,33,712305300,2,1,103,5,32423410,2,36760,5,14/08/2011,18/02/2012,R17,          ,9.0,19.88
2012,2017,1,33,712305300,2,1,103,5,32423410,2,38866,1,21/06/2012,14/07/2012,R17,          ,18.1,39.76
2012,2017,1,33,712305300,48,2,10,-,42523410,2,36761,2,14/08/2011,07/01/2012,R17,          ,9.0,19.81
2012,2017,1,33,712305300,48,2,10,-,42523410,2,36761,4,14/08/2011,18/02/2012,R17,          ,9.0,19.81
2012,2017,1,33,712305500,41,2,20,2,421215852,2,39036,1,19/07/2012,11/08/2012,R17,712430900,279.2,614.24
2012,2017,1,33,712305500,41,2,91,4,496115722,2,39034,1,19/07/2012,28/07/2012,R17,712430900,18.0,39.60
2012,2017,1,33,712305500,41,2,91,4,496115722,2,39034,2,19/07/2012,10/11/2012,R17,712430900,14.4,31.68
2012,2017,1,33,712305500,48,2,20,2,423417222,2,39352,1,09/09/2012,22/09/2012,R17,712430900,7.8,17.16
2012,2017,1,33,712305500,48,2,20,2,42362812,2,39767,2,27/11/2012,08/12/2012,R17,712430900,0.0,0.00
2012,2017,1,33,712305500,48,2,20,2,422715852,2,39033,1,19/07/2012,25/08/2012,R17,712430900,260.4,572.88
2012,2017,1,33,712305500,48,2,91,4,496315722,2,38272,1,27/03/2012,31/12/2012,R17,712430900,15.0,33.00
2012,2017,1,33,712305500,48,2,91,4,496315722,2,38272,2,27/03/2012,02/06/2012,R17,712430900,18.0,39.60
2012,2017,1,33,712305500,48,2,91,4,496315722,2,39035,1,19/07/2012,28/07/2012,R17,712430900,35.0,77.00
2012,2017,1,33,712305800,2,1,47,4,370346622,2,35139,4,26/12/2010,07/01/2012,R20,          ,21.0,46.20
2012,2017,1,33,712305800,2,1,47,4,370346622,2,35139,5,26/12/2010,25/02/2012,R20,          ,18.0,39.60
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,2,07/08/2012,15/09/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,3,07/08/2012,06/10/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,4,07/08/2012,13/10/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,5,07/08/2012,27/10/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,6,07/08/2012,24/11/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,2,1,50,4,36215801,2,39170,7,07/08/2012,24/11/2012,R20,          ,17.5,38.50
2012,2017,1,33,712305800,48,2,12,1,431415162,2,38305,1,01/04/2012,14/04/2012,R20,          ,2.9,6.29
2012,2017,1,33,712305800,48,2,12,1,431415162,2,38306,1,01/04/2012,14/04/2012,R20,          ,2.9,6.29
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,1,27/10/2011,07/01/2012,R17,          ,72.0,158.40
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,2,27/10/2011,04/02/2012,R17,          ,72.0,158.40
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,3,27/10/2011,03/03/2012,R17,          ,72.0,158.40
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,4,27/10/2011,07/04/2012,R17,          ,48.0,105.60
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,5,27/10/2011,05/05/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,6,27/10/2011,09/06/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,7,27/10/2011,07/07/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,8,27/10/2011,04/08/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,9,27/10/2011,08/09/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,10,27/10/2011,06/10/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,11,27/10/2011,10/11/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,12,27/10/2011,08/12/2012,R17,          ,0.0,0.00
2012,2017,1,33,712307800,48,2,20,2,423417222,2,37190,14,27/10/2011,04/08/2012,R17,          ,24.0,52.80
2012,2017,1,33,712307800,48,2,20,2,423417222,2,39353,1,09/09/2012,22/09/2012,R17,          ,72.0,158.40
2012,2017,1,33,712307800,48,2,20,2,423417222,2,39353,2,09/09/2012,29/09/2012,R17,          ,72.0,158.40
2012,2017,1,33,712307800,48,2,20,2,423417222,2,39353,3,09/09/2012,06/10/2012,R17,          ,120.0,264.00
2012,2017,1,33,712309950,891,4,22,2,820215722,2,39829,1,05/12/2012,22/12/2012,R17,712430900,20.0,44.00
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,1,20/03/2012,07/04/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,2,20/03/2012,05/05/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,3,20/03/2012,02/06/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,4,20/03/2012,02/06/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,5,20/03/2012,30/06/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,6,20/03/2012,30/06/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,7,20/03/2012,18/08/2012,R20,          ,41.6,91.52
2012,2017,1,34,712411600,891,4,22,-,820715722,2,38216,8,20/03/2012,08/09/2012,R20,          ,20.8,45.76
2012,2017,1,34,712411700,2,1,40,1,354017182,2,38887,1,25/06/2012,07/07/2012,R17,          ,23.3,51.30
2012,2017,1,34,712411700,2,1,40,1,354017182,2,38887,2,25/06/2012,14/07/2012,R17,          ,0.0,0.00
2012,2017,1,34,712411700,2,1,40,1,354017182,2,38949,1,08/07/2012,21/07/2012,R17,          ,16.7,36.73
2012,2017,1,34,712411700,2,1,91,4,39642514,2,38886,1,25/06/2012,07/07/2012,R17,          ,1.2,2.53
2012,2017,1,34,712411700,2,1,91,4,39642514,2,38948,1,08/07/2012,21/07/2012,R17,          ,2.3,5.11
2012,2017,1,34,712411700,41,2,40,1,466117182,2,38950,1,08/07/2012,21/07/2012,R17,          ,5.5,12.01
2012,2017,1,39,712312000,2,1,11,2,33442522,22,38558,1,07/05/2012,02/06/2012,R20,          ,23.8,52.38
2012,2017,1,39,712312000,2,1,46,1,36052514,22,38408,1,15/04/2012,28/04/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,4,2,42,1,450817182,22,37592,1,29/12/2011,28/01/2012,R20,          ,25.0,55.00
2012,2017,1,39,712312000,4,2,42,1,450817182,22,37748,2,19/01/2012,14/04/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,11,1,431315162,22,37734,1,17/01/2012,04/02/2012,R20,          ,0.0,0.00
2012,2017,1,39,712312000,41,2,42,1,463017182,22,37718,1,17/01/2012,11/02/2012,R20,          ,23.9,52.62
2012,2017,1,39,712312000,41,2,42,1,463017182,22,37718,3,17/01/2012,10/03/2012,R20,          ,23.9,52.62
2012,2017,1,39,712312000,41,2,42,1,463017182,22,37718,4,17/01/2012,12/05/2012,R20,          ,47.8,105.25
2012,2017,1,39,712312000,41,2,42,1,463017182,22,37718,5,17/01/2012,09/06/2012,R20,          ,47.8,105.25
2012,2017,1,39,712312000,41,2,42,1,463017182,22,37718,6,17/01/2012,28/07/2012,R20,          ,47.8,105.25
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37696,1,12/01/2012,04/02/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,2,19/01/2012,18/02/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,3,19/01/2012,31/03/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,4,19/01/2012,12/05/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,5,19/01/2012,30/06/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,6,19/01/2012,28/07/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,458467122,22,37746,7,19/01/2012,25/08/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,451017182,22,37749,2,19/01/2012,10/03/2012,R20,          ,23.9,52.62
2012,2017,1,39,712312000,41,2,42,1,451017182,22,37749,3,19/01/2012,28/04/2012,R20,          ,23.9,52.62
2012,2017,1,39,712312000,41,2,42,1,451017182,22,37749,4,19/01/2012,12/05/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,452817182,22,37747,2,19/01/2012,14/04/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,452817182,22,37747,3,19/01/2012,28/04/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,452817182,22,37747,4,19/01/2012,07/07/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,42,1,452817182,22,37747,5,19/01/2012,15/12/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,41,2,46,1,46012514,22,38862,1,20/06/2012,07/07/2012,R20,          ,24.0,52.83
2012,2017,1,39,712312000,41,2,46,1,46012518,22,37732,1,17/01/2012,28/01/2012,R20,          ,22.4,49.19
2012,2017,1,39,712312000,41,2,46,1,46012518,22,38863,1,20/06/2012,22/09/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,80,4,11,2,85622540,22,38148,1,08/03/2012,07/04/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,80,4,11,2,85622540,22,38148,2,08/03/2012,23/06/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,80,4,11,2,85622540,22,38148,3,08/03/2012,22/09/2012,R20,          ,24.4,53.68
2012,2017,1,39,712312000,80,4,11,2,85622518,22,38149,1,08/03/2012,07/04/2012,R20,          ,48.0,105.60
2012,2017,1,39,712312000,80,4,11,2,85622518,22,38149,2,08/03/2012,04/08/2012,R20,          ,24.0,52.80
2012,2017,1,39,712312000,80,4,12,1,83112912,22,37915,1,10/02/2012,25/02/2012,R20,          ,10.0,22.00
2012,2017,1,39,712314700,2,1,102,-,320615122,2,38793,1,10/06/2012,30/06/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,2,1,102,-,320615122,2,38793,2,10/06/2012,08/09/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,2,1,102,-,320615122,2,38793,3,10/06/2012,03/11/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,41,2,20,2,420615122,2,37698,2,15/01/2012,04/02/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,41,2,20,2,420615122,2,37698,3,15/01/2012,05/05/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,41,2,20,2,420615122,2,37698,4,15/01/2012,07/07/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,41,2,20,2,420615122,2,37698,5,15/01/2012,08/09/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712314700,41,2,20,2,420615122,2,37698,6,15/01/2012,10/11/2012,R17,712432400,48.0,105.60
2012,2017,1,39,712315000,2,1,103,5,32483434,22,39215,1,15/08/2012,25/08/2012,R17,712315100,18.1,39.76
2012,2017,1,39,712315000,36,1,103,5,62483434,22,39213,1,15/08/2012,25/08/2012,R17,712315100,9.0,19.88
2012,2017,1,39,712315000,41,2,103,5,42483434,22,39211,1,15/08/2012,25/08/2012,R17,712315100,9.0,19.81
2012,2017,1,39,712315000,48,2,103,5,42923434,22,39212,1,15/08/2012,25/08/2012,R17,712315100,9.0,19.81
2012,2017,1,39,712315000,891,4,103,5,82483434,22,39214,1,15/08/2012,25/08/2012,R17,712315100,9.2,20.15
2012,2017,1,41,712331600,2,1,11,2,356315162,4,37562,1,25/12/2011,28/01/2012,R11,          ,4.7,10.30
2012,2017,1,41,712331600,2,1,11,2,356315162,4,37814,1,26/01/2012,03/03/2012,R11,          ,3.9,8.58
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38100,1,06/03/2012,14/04/2012,R11,          ,5.2,11.44
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38220,1,20/03/2012,05/05/2012,R11,          ,4.2,9.15
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38504,1,02/05/2012,12/05/2012,R11,          ,13.0,28.60
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38507,1,02/05/2012,09/06/2012,R11,          ,9.1,20.02
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38740,1,31/05/2012,07/07/2012,R11,          ,5.2,11.44
2012,2017,1,41,712331600,2,1,11,2,356315162,4,38744,1,31/05/2012,07/07/2012,R11,          ,6.0,13.16
2012,2017,1,41,712331600,2,1,11,2,356315162,4,39152,1,05/08/2012,22/09/2012,R11,          ,4.9,10.87
2012,2017,1,41,712331600,2,1,11,2,356315162,4,39548,1,17/10/2012,17/11/2012,R11,          ,4.2,9.15
2012,2017,1,41,712331600,2,1,11,2,333315162,4,37564,1,25/12/2011,28/01/2012,R11,          ,5.3,11.66
2012,2017,1,41,712331600,2,1,11,2,333315162,4,37818,1,26/01/2012,03/03/2012,R11,          ,3.2,7.00
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38104,1,06/03/2012,14/04/2012,R11,          ,4.0,8.75
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38224,1,20/03/2012,05/05/2012,R11,          ,2.4,5.25
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38506,1,02/05/2012,12/05/2012,R11,          ,2.7,5.83
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38511,1,02/05/2012,09/06/2012,R11,          ,1.3,2.92
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38743,1,31/05/2012,07/07/2012,R11,          ,3.4,7.58
2012,2017,1,41,712331600,2,1,11,2,333315162,4,38748,1,31/05/2012,07/07/2012,R11,          ,6.9,15.16
2012,2017,1,41,712331600,2,1,11,2,333315162,4,39550,1,17/10/2012,17/11/2012,R11,          ,6.9,15.16
2012,2017,1,41,712331600,2,1,40,1,358815162,4,37815,1,26/01/2012,03/03/2012,R11,          ,1.0,2.20
2012,2017,1,41,712331600,2,1,40,1,358815162,4,38101,1,06/03/2012,14/04/2012,R11,          ,1.0,2.20
2012,2017,1,41,712331600,2,1,40,1,358815162,4,38221,1,20/03/2012,05/05/2012,R11,          ,0.5,1.10
2012,2017,1,41,712331600,2,1,40,1,358815162,4,38508,1,02/05/2012,09/06/2012,R11,          ,1.3,2.75
2012,2017,1,41,712331600,2,1,40,1,358815162,4,38741,1,31/05/2012,07/07/2012,R11,          ,1.3,2.75
2012,2017,1,41,712331600,2,1,40,1,358815162,4,38745,1,31/05/2012,07/07/2012,R11,          ,0.5,1.10
2012,2017,1,41,712331600,41,2,40,1,456315162,4,37563,1,25/12/2011,28/01/2012,R11,          ,8.0,17.60
2012,2017,1,41,712331600,41,2,40,1,456315162,4,37816,1,26/01/2012,03/03/2012,R11,          ,5.5,12.10
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38102,1,06/03/2012,14/04/2012,R11,          ,4.8,10.45
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38222,1,20/03/2012,05/05/2012,R11,          ,4.8,10.45
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38505,1,02/05/2012,12/05/2012,R11,          ,2.5,5.50
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38509,1,02/05/2012,09/06/2012,R11,          ,5.0,11.00
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38742,1,31/05/2012,07/07/2012,R11,          ,8.0,17.60
2012,2017,1,41,712331600,41,2,40,1,456315162,4,38746,1,31/05/2012,07/07/2012,R11,          ,2.5,5.50
2012,2017,1,41,712331600,41,2,40,1,456315162,4,39153,1,05/08/2012,22/09/2012,R11,          ,6.0,13.20
2012,2017,1,41,712331600,41,2,40,1,456315162,4,39549,1,17/10/2012,17/11/2012,R11,          ,7.0,15.40
2012,2017,1,41,712331600,48,2,12,1,431415162,4,37817,1,26/01/2012,03/03/2012,R11,          ,4.4,9.72
2012,2017,1,41,712331600,48,2,12,1,431415162,4,38103,1,06/03/2012,14/04/2012,R11,          ,3.1,6.86
2012,2017,1,41,712331600,48,2,12,1,431415162,4,38223,1,20/03/2012,05/05/2012,R11,          ,6.2,13.73
2012,2017,1,41,712331600,48,2,12,1,431415162,4,38510,1,02/05/2012,09/06/2012,R11,          ,1.3,2.86
2012,2017,1,41,712331600,48,2,12,1,431415162,4,38747,1,31/05/2012,07/07/2012,R11,          ,2.3,5.15
2012,2017,1,41,712331600,48,2,12,1,431415162,4,39154,1,05/08/2012,22/09/2012,R11,          ,7.0,15.44
2012,2017,1,41,712430300,2,1,46,1,36582518,2,37588,1,28/12/2011,14/01/2012,R17,712430900,20.6,45.41
2012,2017,1,41,712430300,2,1,46,1,36582518,2,37588,2,28/12/2011,28/04/2012,R17,712430900,20.6,45.41
2012,2017,1,44,712013009,2,1,11,1,33392668,2,37668,1,05/01/2012,21/01/2012,R20,          ,10.6,23.32
2012,2017,1,44,712013009,2,1,11,1,33392668,2,37668,3,05/01/2012,25/02/2012,R20,          ,10.6,23.32
2012,2017,1,44,712013009,2,1,11,1,33392668,2,37668,4,05/01/2012,05/05/2012,R20,          ,15.9,34.98
2012,2017,1,44,712013009,2,1,11,1,33392668,2,39086,1,24/07/2012,18/08/2012,R20,          ,11.9,26.24
2012,2017,1,44,712013009,2,1,11,2,33392522,2,37871,1,02/02/2012,25/02/2012,R20,          ,9.6,21.07
2012,2017,1,44,712013009,2,1,42,1,25236662,2,37536,1,22/12/2011,07/01/2012,R20,          ,9.4,20.68
2012,2017,1,44,712013009,2,1,42,1,25236662,2,38831,1,14/06/2012,30/06/2012,R20,          ,9.4,20.68
2012,2017,1,44,712013009,2,1,42,1,25236662,2,38831,2,14/06/2012,27/10/2012,R20,          ,10.3,22.75
2012,2017,1,44,712013009,2,1,42,1,25236662,22,36235,2,24/05/2011,07/01/2012,R20,          ,3.1,6.72
2012,2017,1,44,712013009,2,1,46,4,36235662,2,37645,1,03/01/2012,14/01/2012,R20,          ,9.2,20.24
2012,2017,1,44,712013009,2,1,46,4,36235662,2,37645,2,03/01/2012,25/02/2012,R20,          ,4.0,8.80
2012,2017,1,44,712013009,2,1,46,4,36232668,2,37646,1,03/01/2012,14/01/2012,R20,          ,9.2,20.24
2012,2017,1,44,712013009,2,1,46,4,36232668,2,37646,2,03/01/2012,25/02/2012,R20,          ,3.7,8.10
2012,2017,1,44,712013009,2,1,46,4,36232668,2,37646,3,03/01/2012,03/03/2012,R20,          ,13.8,30.36
2012,2017,1,44,712013009,2,1,46,4,36232668,2,37646,5,03/01/2012,16/06/2012,R20,          ,4.4,9.61
2012,2017,1,44,712013009,2,1,91,4,39642514,2,35080,4,16/12/2010,16/06/2012,R20,          ,0.9,1.97
2012,2017,1,44,712013009,2,1,91,4,39642514,2,38961,1,08/07/2012,04/08/2012,R20,          ,8.1,17.71
2012,2017,1,44,712013009,2,1,092,4,39120905,2,37789,1,24/01/2012,03/03/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,2,1,092,4,39120905,2,37789,2,24/01/2012,07/04/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,2,1,092,4,39120905,2,38557,2,07/05/2012,09/06/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,2,1,092,4,39120905,2,38557,3,07/05/2012,21/07/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,2,1,092,4,39120905,2,38557,4,07/05/2012,06/10/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,2,1,092,4,39120905,2,38557,5,07/05/2012,08/12/2012,R20,          ,0.0,0.06
2012,2017,1,44,712013009,41,2,12,1,43022668,2,37679,2,09/01/2012,04/02/2012,R20,          ,13.5,29.74
